Secchi Depth(m),Depth(m),DO(mg/l),Temperature (deg cels),Salinity(ppt),pH,Turbidity(NTU),Phosphate,Ammonium,Nitrate+Nitrite,Chlorophyll-a (ug/l),year,month,day,Julian Year,decimal year,sin(month),cos(month),DIN,N/P,ATemp_mean,ATemp_max,ATemp_min,RH_mean,RH_max,RH_min,BP_mean,BP_max,BP_min,WSpd_mean,WSpd_max,WSpd_min,MaxWSpd_mean,MaxWSpd_max,MaxWSpd_min,Wdir_mean,Wdir_max,Wdir_min,SDWDir_mean,SDWDir_max,SDWDir_min,TotPAR_mean,TotPAR_max,TotPAR_min,TotPrcp_mean,TotPrcp_max,TotPrcp_min,ATemp_mean_1dlag,ATemp_max_1dlag,ATemp_min_1dlag,RH_mean_1dlag,RH_max_1dlag,RH_min_1dlag,BP_mean_1dlag,BP_max_1dlag,BP_min_1dlag,WSpd_mean_1dlag,WSpd_max_1dlag,WSpd_min_1dlag,MaxWSpd_mean_1dlag,MaxWSpd_max_1dlag,MaxWSpd_min_1dlag,Wdir_mean_1dlag,Wdir_max_1dlag,Wdir_min_1dlag,SDWDir_mean_1dlag,SDWDir_max_1dlag,SDWDir_min_1dlag,TotPAR_mean_1dlag,TotPAR_max_1dlag,TotPAR_min_1dlag,TotPrcp_mean_1dlag,TotPrcp_max_1dlag,TotPrcp_min_1dlag,ATemp_mean_2dlag,ATemp_max_2dlag,ATemp_min_2dlag,RH_mean_2dlag,RH_max_2dlag,RH_min_2dlag,BP_mean_2dlag,BP_max_2dlag,BP_min_2dlag,WSpd_mean_2dlag,WSpd_max_2dlag,WSpd_min_2dlag,MaxWSpd_mean_2dlag,MaxWSpd_max_2dlag,MaxWSpd_min_2dlag,Wdir_mean_2dlag,Wdir_max_2dlag,Wdir_min_2dlag,SDWDir_mean_2dlag,SDWDir_max_2dlag,SDWDir_min_2dlag,TotPAR_mean_2dlag,TotPAR_max_2dlag,TotPAR_min_2dlag,TotPrcp_mean_2dlag,TotPrcp_max_2dlag,TotPrcp_min_2dlag,ATemp_mean_3dlag,ATemp_max_3dlag,ATemp_min_3dlag,RH_mean_3dlag,RH_max_3dlag,RH_min_3dlag,BP_mean_3dlag,BP_max_3dlag,BP_min_3dlag,WSpd_mean_3dlag,WSpd_max_3dlag,WSpd_min_3dlag,MaxWSpd_mean_3dlag,MaxWSpd_max_3dlag,MaxWSpd_min_3dlag,Wdir_mean_3dlag,Wdir_max_3dlag,Wdir_min_3dlag,SDWDir_mean_3dlag,SDWDir_max_3dlag,SDWDir_min_3dlag,TotPAR_mean_3dlag,TotPAR_max_3dlag,TotPAR_min_3dlag,TotPrcp_mean_3dlag,TotPrcp_max_3dlag,TotPrcp_min_3dlag,ATemp_mean_4dlag,ATemp_max_4dlag,ATemp_min_4dlag,RH_mean_4dlag,RH_max_4dlag,RH_min_4dlag,BP_mean_4dlag,BP_max_4dlag,BP_min_4dlag,WSpd_mean_4dlag,WSpd_max_4dlag,WSpd_min_4dlag,MaxWSpd_mean_4dlag,MaxWSpd_max_4dlag,MaxWSpd_min_4dlag,Wdir_mean_4dlag,Wdir_max_4dlag,Wdir_min_4dlag,SDWDir_mean_4dlag,SDWDir_max_4dlag,SDWDir_min_4dlag,TotPAR_mean_4dlag,TotPAR_max_4dlag,TotPAR_min_4dlag,TotPrcp_mean_4dlag,TotPrcp_max_4dlag,TotPrcp_min_4dlag,ATemp_mean_5dlag,ATemp_max_5dlag,ATemp_min_5dlag,RH_mean_5dlag,RH_max_5dlag,RH_min_5dlag,BP_mean_5dlag,BP_max_5dlag,BP_min_5dlag,WSpd_mean_5dlag,WSpd_max_5dlag,WSpd_min_5dlag,MaxWSpd_mean_5dlag,MaxWSpd_max_5dlag,MaxWSpd_min_5dlag,Wdir_mean_5dlag,Wdir_max_5dlag,Wdir_min_5dlag,SDWDir_mean_5dlag,SDWDir_max_5dlag,SDWDir_min_5dlag,TotPAR_mean_5dlag,TotPAR_max_5dlag,TotPAR_min_5dlag,TotPrcp_mean_5dlag,TotPrcp_max_5dlag,TotPrcp_min_5dlag,ATemp_mean_6dlag,ATemp_max_6dlag,ATemp_min_6dlag,RH_mean_6dlag,RH_max_6dlag,RH_min_6dlag,BP_mean_6dlag,BP_max_6dlag,BP_min_6dlag,WSpd_mean_6dlag,WSpd_max_6dlag,WSpd_min_6dlag,MaxWSpd_mean_6dlag,MaxWSpd_max_6dlag,MaxWSpd_min_6dlag,Wdir_mean_6dlag,Wdir_max_6dlag,Wdir_min_6dlag,SDWDir_mean_6dlag,SDWDir_max_6dlag,SDWDir_min_6dlag,TotPAR_mean_6dlag,TotPAR_max_6dlag,TotPAR_min_6dlag,TotPrcp_mean_6dlag,TotPrcp_max_6dlag,TotPrcp_min_6dlag,ATemp_mean_7dlag,ATemp_max_7dlag,ATemp_min_7dlag,RH_mean_7dlag,RH_max_7dlag,RH_min_7dlag,BP_mean_7dlag,BP_max_7dlag,BP_min_7dlag,WSpd_mean_7dlag,WSpd_max_7dlag,WSpd_min_7dlag,MaxWSpd_mean_7dlag,MaxWSpd_max_7dlag,MaxWSpd_min_7dlag,Wdir_mean_7dlag,Wdir_max_7dlag,Wdir_min_7dlag,SDWDir_mean_7dlag,SDWDir_max_7dlag,SDWDir_min_7dlag,TotPAR_mean_7dlag,TotPAR_max_7dlag,TotPAR_min_7dlag,TotPrcp_mean_7dlag,TotPrcp_max_7dlag,TotPrcp_min_7dlag
1.1,1.25,10.55,10.3,11.3,8.3,7.6,0.001,0.004,0.026,13.7,2004,1,8,2004.019165,2004,0,1,0.03,30,6.498958333,14.4,-0.2,59.3125,90,39,1028.322917,1031,1024,2.18125,3.8,0.2,3.696875,6.5,0.2,89.34375,360,1,14.13541667,35,8,248.8333333,1243.2,-0.4,0.017708333,0.5,0,4.769791667,10.9,-0.2,45.45833333,70,20,1032.572917,1035,1031,3.864583333,6.3,0.2,6.24375,10.3,0.2,40.03125,359,0,13.19791667,24,5,300.2875,1139.5,-0.4,0,0,0,10.275,17.4,5.5,70.38541667,95,50,1026.208333,1032,1021,5.141666667,7.5,3.1,7.995833333,11.2,4.7,157.875,360,0,13.41666667,19,9,196.9489583,1141.9,-0.1,0.003125,0.3,0,20.18229167,23.6,17.5,92.5625,98,81,1019.0625,1021,1018,2.369791667,5.3,0.2,3.847916667,8,0.2,223.0520833,354,168,12.23958333,31,7,249.159375,1140.2,0,0.01875,1,0,18.771875,22.8,14.2,91.70833333,98,79,1020.822917,1023,1019,2.279166667,5.2,0.2,3.56875,8.2,0.2,128.46875,183,2,11.8125,31,3,261.1833333,1149.1,0,0,0,0,17.053125,21.3,14.1,92.03125,98,71,1023.729167,1026,1022,0.920833333,3.8,0.2,1.639583333,5.5,0.2,91.96875,339,10,12.25,40,0,219.0916667,1133.6,0,0.003125,0.3,0,15.51458333,20.3,11.5,91.83333333,98,79,1026.125,1028,1024,1.032291667,3.9,0.2,1.803125,5.5,0.2,81.44791667,359,4,11.38541667,39,1,198.39375,1148.2,0,0,0,0,13.49895833,19.8,8,81.45833333,97,72,1028.989583,1032,1028,1.327083333,3.8,0.2,2.171875,5.2,0.2,64.38541667,354,0,10.38541667,38,0,280.1708333,1078.4,-0.1,0,0,0
0.7,0.7,9.64,10.7,24,7.8,4.9,0.001,0.004,0.027,1.7,2004,1,8,2004.019165,2004,0,1,0.031,31,6.498958333,14.4,-0.2,59.3125,90,39,1028.322917,1031,1024,2.18125,3.8,0.2,3.696875,6.5,0.2,89.34375,360,1,14.13541667,35,8,248.8333333,1243.2,-0.4,0.017708333,0.5,0,4.769791667,10.9,-0.2,45.45833333,70,20,1032.572917,1035,1031,3.864583333,6.3,0.2,6.24375,10.3,0.2,40.03125,359,0,13.19791667,24,5,300.2875,1139.5,-0.4,0,0,0,10.275,17.4,5.5,70.38541667,95,50,1026.208333,1032,1021,5.141666667,7.5,3.1,7.995833333,11.2,4.7,157.875,360,0,13.41666667,19,9,196.9489583,1141.9,-0.1,0.003125,0.3,0,20.18229167,23.6,17.5,92.5625,98,81,1019.0625,1021,1018,2.369791667,5.3,0.2,3.847916667,8,0.2,223.0520833,354,168,12.23958333,31,7,249.159375,1140.2,0,0.01875,1,0,18.771875,22.8,14.2,91.70833333,98,79,1020.822917,1023,1019,2.279166667,5.2,0.2,3.56875,8.2,0.2,128.46875,183,2,11.8125,31,3,261.1833333,1149.1,0,0,0,0,17.053125,21.3,14.1,92.03125,98,71,1023.729167,1026,1022,0.920833333,3.8,0.2,1.639583333,5.5,0.2,91.96875,339,10,12.25,40,0,219.0916667,1133.6,0,0.003125,0.3,0,15.51458333,20.3,11.5,91.83333333,98,79,1026.125,1028,1024,1.032291667,3.9,0.2,1.803125,5.5,0.2,81.44791667,359,4,11.38541667,39,1,198.39375,1148.2,0,0,0,0,13.49895833,19.8,8,81.45833333,97,72,1028.989583,1032,1028,1.327083333,3.8,0.2,2.171875,5.2,0.2,64.38541667,354,0,10.38541667,38,0,280.1708333,1078.4,-0.1,0,0,0
1.5,1.5,8.36,12.3,27.9,7.8,3.7,0.001,0.005,0.019,1.3,2004,1,8,2004.019165,2004,0,1,0.024,24,6.498958333,14.4,-0.2,59.3125,90,39,1028.322917,1031,1024,2.18125,3.8,0.2,3.696875,6.5,0.2,89.34375,360,1,14.13541667,35,8,248.8333333,1243.2,-0.4,0.017708333,0.5,0,4.769791667,10.9,-0.2,45.45833333,70,20,1032.572917,1035,1031,3.864583333,6.3,0.2,6.24375,10.3,0.2,40.03125,359,0,13.19791667,24,5,300.2875,1139.5,-0.4,0,0,0,10.275,17.4,5.5,70.38541667,95,50,1026.208333,1032,1021,5.141666667,7.5,3.1,7.995833333,11.2,4.7,157.875,360,0,13.41666667,19,9,196.9489583,1141.9,-0.1,0.003125,0.3,0,20.18229167,23.6,17.5,92.5625,98,81,1019.0625,1021,1018,2.369791667,5.3,0.2,3.847916667,8,0.2,223.0520833,354,168,12.23958333,31,7,249.159375,1140.2,0,0.01875,1,0,18.771875,22.8,14.2,91.70833333,98,79,1020.822917,1023,1019,2.279166667,5.2,0.2,3.56875,8.2,0.2,128.46875,183,2,11.8125,31,3,261.1833333,1149.1,0,0,0,0,17.053125,21.3,14.1,92.03125,98,71,1023.729167,1026,1022,0.920833333,3.8,0.2,1.639583333,5.5,0.2,91.96875,339,10,12.25,40,0,219.0916667,1133.6,0,0.003125,0.3,0,15.51458333,20.3,11.5,91.83333333,98,79,1026.125,1028,1024,1.032291667,3.9,0.2,1.803125,5.5,0.2,81.44791667,359,4,11.38541667,39,1,198.39375,1148.2,0,0,0,0,13.49895833,19.8,8,81.45833333,97,72,1028.989583,1032,1028,1.327083333,3.8,0.2,2.171875,5.2,0.2,64.38541667,354,0,10.38541667,38,0,280.1708333,1078.4,-0.1,0,0,0
0.9,3.3,9.15,12.2,19.8,7.8,20,0.001,0.006,0.071,9,2004,2,9,2004.106776,2004.083333,0.5,0.866025404,0.077,77,9.884375,16.1,3.5,77.41666667,88,63,1028.697917,1031,1026,1.939583333,5.1,0.2,3.244791667,8.2,0.2,48.92708333,354,2,12.53125,37,0,189.0354167,1013.1,-0.7,0.005208333,0.5,0,5.56875,10.4,-0.7,59.94791667,80,46,1032.0625,1034,1029,3.821875,5.8,0.2,6.109375,9.1,0.2,126.2291667,358,1,13.55208333,30,9,325.6416667,1351.1,-0.3,0,0,0,9.210416667,14.7,5,68.01041667,91,48,1023.229167,1029,1018,3.735416667,6.1,0.2,6.271875,10,0.2,310.2916667,350,271,13.82291667,25,4,325.5552083,1217.5,-0.2,0,0,0,18.24270833,20.8,15,93.44791667,97,89,1015.53125,1019,1012,4.934375,8.6,0.5,7.534375,13.9,2.2,194.3125,314,132,11.13541667,21,7,116.3177083,879.3,0,0.215625,7.9,0,16.05104167,19.4,12.3,86.41666667,93,68,1020.864583,1024,1019,5.08125,7.3,0.4,7.473958333,11,1.7,117.6979167,168,65,9.927083333,13,7,282.9958333,1212.9,0,0,0,0,10.7875,15.3,5,70.15625,98,50,1024.260417,1026,1023,3.179166667,5.5,0.2,4.702083333,7.7,0.2,53.41666667,359,0,10.44791667,14,7,244.61875,1174,0,0,0,0,12.78854167,18.7,9.1,89.59375,97,52,1021.947917,1024,1019,1.278125,3.4,0.2,2.2875,5.5,0.2,157.5520833,359,1,16.36458333,66,5,246.6125,1374,-0.1,0,0,0,11.06315789,16.4,8.3,87.53684211,96,69,1020.621053,1022,1019,2.334736842,5.2,0.2,3.949473684,7.6,0.2,75.53684211,360,8,15.58947368,48,7,190.0178947,895.8,0,0,0,0
0.9,1.4,9.82,11.6,9.3,8,13,0.001,0.016,0.29,7,2004,2,9,2004.106776,2004.083333,0.5,0.866025404,0.306,306,9.884375,16.1,3.5,77.41666667,88,63,1028.697917,1031,1026,1.939583333,5.1,0.2,3.244791667,8.2,0.2,48.92708333,354,2,12.53125,37,0,189.0354167,1013.1,-0.7,0.005208333,0.5,0,5.56875,10.4,-0.7,59.94791667,80,46,1032.0625,1034,1029,3.821875,5.8,0.2,6.109375,9.1,0.2,126.2291667,358,1,13.55208333,30,9,325.6416667,1351.1,-0.3,0,0,0,9.210416667,14.7,5,68.01041667,91,48,1023.229167,1029,1018,3.735416667,6.1,0.2,6.271875,10,0.2,310.2916667,350,271,13.82291667,25,4,325.5552083,1217.5,-0.2,0,0,0,18.24270833,20.8,15,93.44791667,97,89,1015.53125,1019,1012,4.934375,8.6,0.5,7.534375,13.9,2.2,194.3125,314,132,11.13541667,21,7,116.3177083,879.3,0,0.215625,7.9,0,16.05104167,19.4,12.3,86.41666667,93,68,1020.864583,1024,1019,5.08125,7.3,0.4,7.473958333,11,1.7,117.6979167,168,65,9.927083333,13,7,282.9958333,1212.9,0,0,0,0,10.7875,15.3,5,70.15625,98,50,1024.260417,1026,1023,3.179166667,5.5,0.2,4.702083333,7.7,0.2,53.41666667,359,0,10.44791667,14,7,244.61875,1174,0,0,0,0,12.78854167,18.7,9.1,89.59375,97,52,1021.947917,1024,1019,1.278125,3.4,0.2,2.2875,5.5,0.2,157.5520833,359,1,16.36458333,66,5,246.6125,1374,-0.1,0,0,0,11.06315789,16.4,8.3,87.53684211,96,69,1020.621053,1022,1019,2.334736842,5.2,0.2,3.949473684,7.6,0.2,75.53684211,360,8,15.58947368,48,7,190.0178947,895.8,0,0,0,0
1.1,1.1,9.18,11.9,22,8.1,7,0.001,0.005,0.063,5.1,2004,2,9,2004.106776,2004.083333,0.5,0.866025404,0.068,68,9.884375,16.1,3.5,77.41666667,88,63,1028.697917,1031,1026,1.939583333,5.1,0.2,3.244791667,8.2,0.2,48.92708333,354,2,12.53125,37,0,189.0354167,1013.1,-0.7,0.005208333,0.5,0,5.56875,10.4,-0.7,59.94791667,80,46,1032.0625,1034,1029,3.821875,5.8,0.2,6.109375,9.1,0.2,126.2291667,358,1,13.55208333,30,9,325.6416667,1351.1,-0.3,0,0,0,9.210416667,14.7,5,68.01041667,91,48,1023.229167,1029,1018,3.735416667,6.1,0.2,6.271875,10,0.2,310.2916667,350,271,13.82291667,25,4,325.5552083,1217.5,-0.2,0,0,0,18.24270833,20.8,15,93.44791667,97,89,1015.53125,1019,1012,4.934375,8.6,0.5,7.534375,13.9,2.2,194.3125,314,132,11.13541667,21,7,116.3177083,879.3,0,0.215625,7.9,0,16.05104167,19.4,12.3,86.41666667,93,68,1020.864583,1024,1019,5.08125,7.3,0.4,7.473958333,11,1.7,117.6979167,168,65,9.927083333,13,7,282.9958333,1212.9,0,0,0,0,10.7875,15.3,5,70.15625,98,50,1024.260417,1026,1023,3.179166667,5.5,0.2,4.702083333,7.7,0.2,53.41666667,359,0,10.44791667,14,7,244.61875,1174,0,0,0,0,12.78854167,18.7,9.1,89.59375,97,52,1021.947917,1024,1019,1.278125,3.4,0.2,2.2875,5.5,0.2,157.5520833,359,1,16.36458333,66,5,246.6125,1374,-0.1,0,0,0,11.06315789,16.4,8.3,87.53684211,96,69,1020.621053,1022,1019,2.334736842,5.2,0.2,3.949473684,7.6,0.2,75.53684211,360,8,15.58947368,48,7,190.0178947,895.8,0,0,0,0
0.6,2,9.58,12.2,13.4,8.3,20,0.001,0.008,0.239,5.1,2004,2,9,2004.106776,2004.083333,0.5,0.866025404,0.247,247,9.884375,16.1,3.5,77.41666667,88,63,1028.697917,1031,1026,1.939583333,5.1,0.2,3.244791667,8.2,0.2,48.92708333,354,2,12.53125,37,0,189.0354167,1013.1,-0.7,0.005208333,0.5,0,5.56875,10.4,-0.7,59.94791667,80,46,1032.0625,1034,1029,3.821875,5.8,0.2,6.109375,9.1,0.2,126.2291667,358,1,13.55208333,30,9,325.6416667,1351.1,-0.3,0,0,0,9.210416667,14.7,5,68.01041667,91,48,1023.229167,1029,1018,3.735416667,6.1,0.2,6.271875,10,0.2,310.2916667,350,271,13.82291667,25,4,325.5552083,1217.5,-0.2,0,0,0,18.24270833,20.8,15,93.44791667,97,89,1015.53125,1019,1012,4.934375,8.6,0.5,7.534375,13.9,2.2,194.3125,314,132,11.13541667,21,7,116.3177083,879.3,0,0.215625,7.9,0,16.05104167,19.4,12.3,86.41666667,93,68,1020.864583,1024,1019,5.08125,7.3,0.4,7.473958333,11,1.7,117.6979167,168,65,9.927083333,13,7,282.9958333,1212.9,0,0,0,0,10.7875,15.3,5,70.15625,98,50,1024.260417,1026,1023,3.179166667,5.5,0.2,4.702083333,7.7,0.2,53.41666667,359,0,10.44791667,14,7,244.61875,1174,0,0,0,0,12.78854167,18.7,9.1,89.59375,97,52,1021.947917,1024,1019,1.278125,3.4,0.2,2.2875,5.5,0.2,157.5520833,359,1,16.36458333,66,5,246.6125,1374,-0.1,0,0,0,11.06315789,16.4,8.3,87.53684211,96,69,1020.621053,1022,1019,2.334736842,5.2,0.2,3.949473684,7.6,0.2,75.53684211,360,8,15.58947368,48,7,190.0178947,895.8,0,0,0,0
0.8,1.3,10.02,11.7,0.4,7.8,11,0.002,0.009,0.458,8.3,2004,2,9,2004.106776,2004.083333,0.5,0.866025404,0.467,233.5,9.884375,16.1,3.5,77.41666667,88,63,1028.697917,1031,1026,1.939583333,5.1,0.2,3.244791667,8.2,0.2,48.92708333,354,2,12.53125,37,0,189.0354167,1013.1,-0.7,0.005208333,0.5,0,5.56875,10.4,-0.7,59.94791667,80,46,1032.0625,1034,1029,3.821875,5.8,0.2,6.109375,9.1,0.2,126.2291667,358,1,13.55208333,30,9,325.6416667,1351.1,-0.3,0,0,0,9.210416667,14.7,5,68.01041667,91,48,1023.229167,1029,1018,3.735416667,6.1,0.2,6.271875,10,0.2,310.2916667,350,271,13.82291667,25,4,325.5552083,1217.5,-0.2,0,0,0,18.24270833,20.8,15,93.44791667,97,89,1015.53125,1019,1012,4.934375,8.6,0.5,7.534375,13.9,2.2,194.3125,314,132,11.13541667,21,7,116.3177083,879.3,0,0.215625,7.9,0,16.05104167,19.4,12.3,86.41666667,93,68,1020.864583,1024,1019,5.08125,7.3,0.4,7.473958333,11,1.7,117.6979167,168,65,9.927083333,13,7,282.9958333,1212.9,0,0,0,0,10.7875,15.3,5,70.15625,98,50,1024.260417,1026,1023,3.179166667,5.5,0.2,4.702083333,7.7,0.2,53.41666667,359,0,10.44791667,14,7,244.61875,1174,0,0,0,0,12.78854167,18.7,9.1,89.59375,97,52,1021.947917,1024,1019,1.278125,3.4,0.2,2.2875,5.5,0.2,157.5520833,359,1,16.36458333,66,5,246.6125,1374,-0.1,0,0,0,11.06315789,16.4,8.3,87.53684211,96,69,1020.621053,1022,1019,2.334736842,5.2,0.2,3.949473684,7.6,0.2,75.53684211,360,8,15.58947368,48,7,190.0178947,895.8,0,0,0,0
1,1,9.68,11,17.4,8.1,5.5,0.001,0.004,0.156,2.6,2004,2,9,2004.106776,2004.083333,0.5,0.866025404,0.16,160,9.884375,16.1,3.5,77.41666667,88,63,1028.697917,1031,1026,1.939583333,5.1,0.2,3.244791667,8.2,0.2,48.92708333,354,2,12.53125,37,0,189.0354167,1013.1,-0.7,0.005208333,0.5,0,5.56875,10.4,-0.7,59.94791667,80,46,1032.0625,1034,1029,3.821875,5.8,0.2,6.109375,9.1,0.2,126.2291667,358,1,13.55208333,30,9,325.6416667,1351.1,-0.3,0,0,0,9.210416667,14.7,5,68.01041667,91,48,1023.229167,1029,1018,3.735416667,6.1,0.2,6.271875,10,0.2,310.2916667,350,271,13.82291667,25,4,325.5552083,1217.5,-0.2,0,0,0,18.24270833,20.8,15,93.44791667,97,89,1015.53125,1019,1012,4.934375,8.6,0.5,7.534375,13.9,2.2,194.3125,314,132,11.13541667,21,7,116.3177083,879.3,0,0.215625,7.9,0,16.05104167,19.4,12.3,86.41666667,93,68,1020.864583,1024,1019,5.08125,7.3,0.4,7.473958333,11,1.7,117.6979167,168,65,9.927083333,13,7,282.9958333,1212.9,0,0,0,0,10.7875,15.3,5,70.15625,98,50,1024.260417,1026,1023,3.179166667,5.5,0.2,4.702083333,7.7,0.2,53.41666667,359,0,10.44791667,14,7,244.61875,1174,0,0,0,0,12.78854167,18.7,9.1,89.59375,97,52,1021.947917,1024,1019,1.278125,3.4,0.2,2.2875,5.5,0.2,157.5520833,359,1,16.36458333,66,5,246.6125,1374,-0.1,0,0,0,11.06315789,16.4,8.3,87.53684211,96,69,1020.621053,1022,1019,2.334736842,5.2,0.2,3.949473684,7.6,0.2,75.53684211,360,8,15.58947368,48,7,190.0178947,895.8,0,0,0,0
1.2,1.5,8.47,12.2,24.1,8.1,5.8,0.001,0.004,0.077,2.6,2004,2,9,2004.106776,2004.083333,0.5,0.866025404,0.081,81,9.884375,16.1,3.5,77.41666667,88,63,1028.697917,1031,1026,1.939583333,5.1,0.2,3.244791667,8.2,0.2,48.92708333,354,2,12.53125,37,0,189.0354167,1013.1,-0.7,0.005208333,0.5,0,5.56875,10.4,-0.7,59.94791667,80,46,1032.0625,1034,1029,3.821875,5.8,0.2,6.109375,9.1,0.2,126.2291667,358,1,13.55208333,30,9,325.6416667,1351.1,-0.3,0,0,0,9.210416667,14.7,5,68.01041667,91,48,1023.229167,1029,1018,3.735416667,6.1,0.2,6.271875,10,0.2,310.2916667,350,271,13.82291667,25,4,325.5552083,1217.5,-0.2,0,0,0,18.24270833,20.8,15,93.44791667,97,89,1015.53125,1019,1012,4.934375,8.6,0.5,7.534375,13.9,2.2,194.3125,314,132,11.13541667,21,7,116.3177083,879.3,0,0.215625,7.9,0,16.05104167,19.4,12.3,86.41666667,93,68,1020.864583,1024,1019,5.08125,7.3,0.4,7.473958333,11,1.7,117.6979167,168,65,9.927083333,13,7,282.9958333,1212.9,0,0,0,0,10.7875,15.3,5,70.15625,98,50,1024.260417,1026,1023,3.179166667,5.5,0.2,4.702083333,7.7,0.2,53.41666667,359,0,10.44791667,14,7,244.61875,1174,0,0,0,0,12.78854167,18.7,9.1,89.59375,97,52,1021.947917,1024,1019,1.278125,3.4,0.2,2.2875,5.5,0.2,157.5520833,359,1,16.36458333,66,5,246.6125,1374,-0.1,0,0,0,11.06315789,16.4,8.3,87.53684211,96,69,1020.621053,1022,1019,2.334736842,5.2,0.2,3.949473684,7.6,0.2,75.53684211,360,8,15.58947368,48,7,190.0178947,895.8,0,0,0,0
0.8,1.4,9.65,12.5,7.9,8,5.5,0.001,0.012,0.099,9.6,2004,2,10,2004.109514,2004.083333,0.5,0.866025404,0.111,111,12.66145833,14.9,10.4,89.76041667,97,78,1023.4375,1025,1022,1.452083333,3.4,0.2,2.541666667,5.5,0.2,55.88541667,127,4,11.52083333,31,5,57.57604167,342.2,0,0.221875,2.8,0,9.884375,16.1,3.5,77.41666667,88,63,1028.697917,1031,1026,1.939583333,5.1,0.2,3.244791667,8.2,0.2,48.92708333,354,2,12.53125,37,0,189.0354167,1013.1,-0.7,0.005208333,0.5,0,5.56875,10.4,-0.7,59.94791667,80,46,1032.0625,1034,1029,3.821875,5.8,0.2,6.109375,9.1,0.2,126.2291667,358,1,13.55208333,30,9,325.6416667,1351.1,-0.3,0,0,0,9.210416667,14.7,5,68.01041667,91,48,1023.229167,1029,1018,3.735416667,6.1,0.2,6.271875,10,0.2,310.2916667,350,271,13.82291667,25,4,325.5552083,1217.5,-0.2,0,0,0,18.24270833,20.8,15,93.44791667,97,89,1015.53125,1019,1012,4.934375,8.6,0.5,7.534375,13.9,2.2,194.3125,314,132,11.13541667,21,7,116.3177083,879.3,0,0.215625,7.9,0,16.05104167,19.4,12.3,86.41666667,93,68,1020.864583,1024,1019,5.08125,7.3,0.4,7.473958333,11,1.7,117.6979167,168,65,9.927083333,13,7,282.9958333,1212.9,0,0,0,0,10.7875,15.3,5,70.15625,98,50,1024.260417,1026,1023,3.179166667,5.5,0.2,4.702083333,7.7,0.2,53.41666667,359,0,10.44791667,14,7,244.61875,1174,0,0,0,0,12.78854167,18.7,9.1,89.59375,97,52,1021.947917,1024,1019,1.278125,3.4,0.2,2.2875,5.5,0.2,157.5520833,359,1,16.36458333,66,5,246.6125,1374,-0.1,0,0,0
0.8,1.4,9.65,12.5,7.9,8,5.5,0.001,0.006,0.079,12.2,2004,2,10,2004.109514,2004.083333,0.5,0.866025404,0.085,85,12.66145833,14.9,10.4,89.76041667,97,78,1023.4375,1025,1022,1.452083333,3.4,0.2,2.541666667,5.5,0.2,55.88541667,127,4,11.52083333,31,5,57.57604167,342.2,0,0.221875,2.8,0,9.884375,16.1,3.5,77.41666667,88,63,1028.697917,1031,1026,1.939583333,5.1,0.2,3.244791667,8.2,0.2,48.92708333,354,2,12.53125,37,0,189.0354167,1013.1,-0.7,0.005208333,0.5,0,5.56875,10.4,-0.7,59.94791667,80,46,1032.0625,1034,1029,3.821875,5.8,0.2,6.109375,9.1,0.2,126.2291667,358,1,13.55208333,30,9,325.6416667,1351.1,-0.3,0,0,0,9.210416667,14.7,5,68.01041667,91,48,1023.229167,1029,1018,3.735416667,6.1,0.2,6.271875,10,0.2,310.2916667,350,271,13.82291667,25,4,325.5552083,1217.5,-0.2,0,0,0,18.24270833,20.8,15,93.44791667,97,89,1015.53125,1019,1012,4.934375,8.6,0.5,7.534375,13.9,2.2,194.3125,314,132,11.13541667,21,7,116.3177083,879.3,0,0.215625,7.9,0,16.05104167,19.4,12.3,86.41666667,93,68,1020.864583,1024,1019,5.08125,7.3,0.4,7.473958333,11,1.7,117.6979167,168,65,9.927083333,13,7,282.9958333,1212.9,0,0,0,0,10.7875,15.3,5,70.15625,98,50,1024.260417,1026,1023,3.179166667,5.5,0.2,4.702083333,7.7,0.2,53.41666667,359,0,10.44791667,14,7,244.61875,1174,0,0,0,0,12.78854167,18.7,9.1,89.59375,97,52,1021.947917,1024,1019,1.278125,3.4,0.2,2.2875,5.5,0.2,157.5520833,359,1,16.36458333,66,5,246.6125,1374,-0.1,0,0,0
